Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002aygD0QAI,Review,,false,Not Synced
0032A00002aygD1QAI,Review,,false,Not Synced
0032A00002aygD3QAI,Review,,false,Not Synced
0032A00002aygD4QAI,Review,,false,Not Synced
0032A00002aygD5QAI,Review,,false,Not Synced
0032A00002aygD9QAI,Review,,false,Not Synced
0032A00002aygDAQAY,Review,,false,Not Synced
0032A00002aygDBQAY,Review,,false,Not Synced
0032A00002aygDCQAY,Review,,false,Not Synced
0032A00002aygDEQAY,Review,,false,Not Synced
0032A00002aygDFQAY,Review,,false,Not Synced
0032A00002aygDGQAY,Review,,false,Not Synced
0032A00002aygDHQAY,Review,,false,Not Synced
0032A00002aygDIQAY,Review,,false,Not Synced
0032A00002aygDJQAY,Review,,false,Not Synced
0032A00002aygDKQAY,Review,,false,Not Synced
0032A00002aygDLQAY,Review,,false,Not Synced
0032A00002aygDMQAY,Review,,false,Not Synced
0032A00002aygDNQAY,Review,,false,Not Synced
0032A00002aygDOQAY,Review,,false,Not Synced
0032A00002aygDQQAY,Review,,false,Not Synced
