opspal-core	uat-orchestrator	True	True	- Read - Write - Edit - Bash - Grep - Glob - Task - TodoWrite - AskUserQuestion - mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_click - mcp__playwrig
opspal-core	ui-documentation-generator	True	True	- mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_click - mcp__playwright__browser_fill - mcp__playwright__browser_take_screenshot - mcp__playwright__b
opspal-core	unified-exec-dashboard-agent	True	True	- Read - Write - Bash - Grep - TodoWrite - Task - mcp_salesforce_data_query - mcp__hubspot-v4__search_contacts - mcp__hubspot-v4__search_companies
opspal-core	unified-reporting-aggregator	True	True	- Read - Write - Bash - Grep - TodoWrite - Task - mcp_salesforce_data_query - mcp__hubspot-v4__search_contacts - mcp__hubspot-v4__search_companies
opspal-core	visual-regression-tester	True	True	- mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_take_screenshot - mcp__playwright__browser_wait - mcp__playwright__browser_resize - mcp__playwright__
opspal-core	web-viz-generator	True	True	- Read - Write - Bash - Grep - Glob - TodoWrite - mcp_salesforce - mcp_salesforce_data_query - mcp_hubspot - mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__br
opspal-gtm-planning	forecast-orchestrator	True	True	- Read - Write - Bash - Grep - TodoWrite - Task - mcp_salesforce_data_query
opspal-gtm-planning	gtm-asana-bridge	True	True	- Task - Read - Write - TodoWrite - Bash - Grep
opspal-gtm-planning	gtm-attribution-governance	True	True	- Bash - Grep - Read - Write - TodoWrite - mcp_salesforce_data_query
opspal-gtm-planning	gtm-comp-planner	True	True	- Bash - Grep - Read - Write - TodoWrite
opspal-gtm-planning	gtm-data-insights	True	True	- Task - Bash - Grep - Read - Write - TodoWrite - mcp_salesforce_data_query
opspal-gtm-planning	gtm-market-intelligence	True	True	- Bash - Grep - Read - Write - TodoWrite - WebSearch - WebFetch - mcp_salesforce_data_query - mcp__hubspot__search_companies - mcp__hubspot__search_deals
opspal-gtm-planning	gtm-planning-orchestrator	True	True	- Task - Read - Write - TodoWrite - TaskCreate - TaskUpdate - TaskList - TaskGet - Bash - Grep
opspal-gtm-planning	gtm-quota-capacity	True	True	- Bash - Grep - Read - Write - TodoWrite
opspal-gtm-planning	gtm-retention-analyst	True	True	- Bash - Grep - Read - Write - TodoWrite - mcp_salesforce_data_query - mcp__hubspot__search_companies - mcp__hubspot__search_deals
opspal-gtm-planning	gtm-revenue-modeler	True	True	- Bash - Grep - Read - Write - TodoWrite - mcp_salesforce_data_query - mcp__hubspot__search_companies - mcp__hubspot__search_deals
opspal-gtm-planning	gtm-strategic-reports-orchestrator	True	True	- Task - Read - Write - TodoWrite - Bash - Grep
opspal-gtm-planning	gtm-strategy-planner	True	True	- Bash - Grep - Read - Write - TodoWrite
