Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
0032A00002az2VyQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2W6QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2WSQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2WTQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2WXQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2WZQAY,Delete,"No Email or Phone",false,Not Synced
0032A00002az2X7QAI,Delete,"Inactive 3+ Years",false,Not Synced
0032A00002az2XFQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2XPQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2XrQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2Y9QAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2YcQAI,Delete,"No Email or Phone",false,Not Synced
0032A00002az2YfQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ZNQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ZOQAY,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ZiQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ZzQAI,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2aAQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ajQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2amQAA,Delete,"No Email or Phone",false,Not Synced
0032A00002az2bIQAQ,Delete,"No Email or Phone",false,Not Synced
0032A00002az2bhQAA,Duplicate,"Master: 0033j00003wOZ7vAAG",false,Not Synced
0032A00002az2boQAA,Delete,"No Email or Phone",false,Not Synced
0032A00002az2bzQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2c8QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2caQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2cfQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2d0QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2d5QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2dPQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2dRQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2dbQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2dlQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2e7QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2e8QAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2eMQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2eNQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2eqQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2fKQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2fNQAQ,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2ftQAA,Delete,"No Activity 3+ Years",false,Not Synced
0032A00002az2fuQAA,Archive,"Old Inactive Contact",false,Not Synced
