"sf__Id","sf__Error",Id,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0033j000048DIj6AAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000048DIj6AAG","true","In HubSpot - Not Synced"
"0033j000048DcBRAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000048DcBRAA0","true","In HubSpot - Not Synced"
"0033j000049ElJyAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049ElJyAAK","true","In HubSpot - Not Synced"
"0033j000049ElUiAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049ElUiAAK","true","In HubSpot - Not Synced"
"0033j000049EliZAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049EliZAAS","true","In HubSpot - Not Synced"
"0033j000049EmAXAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049EmAXAA0","true","In HubSpot - Not Synced"
"0033j000049FoZVAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049FoZVAA0","true","In HubSpot - Not Synced"
"0033j000049FsAEAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049FsAEAA0","true","In HubSpot - Not Synced"
"0033j000049G0b4AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049G0b4AAC","true","In HubSpot - Not Synced"
"0033j000049G0bZAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049G0bZAAS","true","In HubSpot - Not Synced"
"0033j000049GeZ0AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049GeZ0AAK","true","In HubSpot - Not Synced"
"0033j000049GfUdAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049GfUdAAK","true","In HubSpot - Not Synced"
"0033j00004B1scoAAB","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1scoAAB","true","In HubSpot - Not Synced"
"0033j00004B1vwmAAB","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1vwmAAB","true","In HubSpot - Not Synced"
"0033j00004B1vyyAAB","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1vyyAAB","true","In HubSpot - Not Synced"
"0033j00004B21j0AAB","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B21j0AAB","true","In HubSpot - Not Synced"
"0033j00004B22WLAAZ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B22WLAAZ","true","In HubSpot - Not Synced"
"0033j00004B22YvAAJ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B22YvAAJ","true","In HubSpot - Not Synced"
"003F000001VHVaSIAX","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003F000001VHVaSIAX","true","In HubSpot - Not Synced"
"003F000001mZvBTIA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003F000001mZvBTIA0","true","In HubSpot - Not Synced"
"003Rh000000OMAfIAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000OMAfIAO","true","In HubSpot - Not Synced"
"003Rh000000Z7YJIA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000Z7YJIA0","true","In HubSpot - Not Synced"
"003Rh000000en23IAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000en23IAA","true","In HubSpot - Not Synced"
"003Rh000000fG5lIAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000fG5lIAE","true","In HubSpot - Not Synced"
"003Rh000000fICJIA2","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000fICJIA2","true","In HubSpot - Not Synced"
"003Rh000000wfu1IAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000wfu1IAA","true","In HubSpot - Not Synced"
"003Rh000000zq06IAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000zq06IAA","true","In HubSpot - Not Synced"
"003Rh000000zq0CIAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000zq0CIAQ","true","In HubSpot - Not Synced"
"003Rh000000zq0JIAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000zq0JIAQ","true","In HubSpot - Not Synced"
"003Rh0000010n0DIAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh0000010n0DIAQ","true","In HubSpot - Not Synced"
"003Rh0000012fWQIAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh0000012fWQIAY","true","In HubSpot - Not Synced"
"003Rh000001D2VcIAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000001D2VcIAK","true","In HubSpot - Not Synced"
"003Rh000001H457IAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000001H457IAC","true","In HubSpot - Not Synced"
"003Rh000001U9zlIAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000001U9zlIAC","true","In HubSpot - Not Synced"
"003Rh000001jXlhIAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000001jXlhIAE","true","In HubSpot - Not Synced"
"003Rh000002TAhHIAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000002TAhHIAW","true","In HubSpot - Not Synced"
"003Rh000002pbo8IAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000002pbo8IAA","true","In HubSpot - Not Synced"
"003Rh0000036as2IAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh0000036as2IAA","true","In HubSpot - Not Synced"
"003Rh000004xMyJIAU","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000004xMyJIAU","true","In HubSpot - Not Synced"
"003Rh0000057bUcIAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh0000057bUcIAI","true","In HubSpot - Not Synced"
"003Rh000005AVxMIAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005AVxMIAW","true","In HubSpot - Not Synced"
"003Rh000005CvnlIAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005CvnlIAC","true","In HubSpot - Not Synced"
"003Rh000005Oos3IAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005Oos3IAC","true","In HubSpot - Not Synced"
"003Rh00000EqD8kIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000EqD8kIAF","true","In HubSpot - Not Synced"
"003Rh00000XOzdeIAD","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000XOzdeIAD","true","In HubSpot - Not Synced"
"003Rh00000XP07qIAD","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000XP07qIAD","true","In HubSpot - Not Synced"
"0032A00002SFDkbQAH","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002SFDkbQAH","true","In HubSpot - Not Synced"
"0032A00002ayyhRQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayyhRQAQ","true","In HubSpot - Not Synced"
"0032A00002ayz5tQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayz5tQAA","true","In HubSpot - Not Synced"
"0032A00002ayzHCQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzHCQAY","true","In HubSpot - Not Synced"
"0032A00002ayzIEQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzIEQAY","true","In HubSpot - Not Synced"
"0032A00002ayzLGQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzLGQAY","true","In HubSpot - Not Synced"
"0032A00002ayzRaQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzRaQAI","true","In HubSpot - Not Synced"
"0032A00002ayzVQQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzVQQAY","true","In HubSpot - Not Synced"
"0032A00002ayzeQQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzeQQAQ","true","In HubSpot - Not Synced"
"0032A00002ayzi9QAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002ayzi9QAA","true","In HubSpot - Not Synced"
"0032A00002az0z0QAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az0z0QAA","true","In HubSpot - Not Synced"
"0032A00002az13ZQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az13ZQAQ","true","In HubSpot - Not Synced"
"0032A00002az1SCQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az1SCQAY","true","In HubSpot - Not Synced"
"0032A00002az1VVQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az1VVQAY","true","In HubSpot - Not Synced"
"0032A00002az1aPQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az1aPQAQ","true","In HubSpot - Not Synced"
"0032A00002az1ozQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az1ozQAA","true","In HubSpot - Not Synced"
"0032A00002az1tqQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az1tqQAA","true","In HubSpot - Not Synced"
"0032A00002az1wjQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az1wjQAA","true","In HubSpot - Not Synced"
"0032A00002az2EnQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az2EnQAI","true","In HubSpot - Not Synced"
"0032A00002az2ddQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az2ddQAA","true","In HubSpot - Not Synced"
"0032A00002az3QpQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az3QpQAI","true","In HubSpot - Not Synced"
"0032A00002az3vYQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az3vYQAQ","true","In HubSpot - Not Synced"
"0032A00002az40TQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az40TQAQ","true","In HubSpot - Not Synced"
"0032A00002az42VQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az42VQAQ","true","In HubSpot - Not Synced"
"0032A00002az4AeQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az4AeQAI","true","In HubSpot - Not Synced"
"0032A00002az4IVQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az4IVQAY","true","In HubSpot - Not Synced"
"0032A00002az4MiQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az4MiQAI","true","In HubSpot - Not Synced"
"0032A00002az4SGQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az4SGQAY","true","In HubSpot - Not Synced"
"0032A00002az4T5QAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az4T5QAI","true","In HubSpot - Not Synced"
"0032A00002az4Y1QAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002az4Y1QAI","true","In HubSpot - Not Synced"
"0032A00002azmREQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azmREQAY","true","In HubSpot - Not Synced"
"0032A00002azmXZQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azmXZQAY","true","In HubSpot - Not Synced"
"0032A00002azmyxQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azmyxQAA","true","In HubSpot - Not Synced"
"0032A00002azn75QAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azn75QAA","true","In HubSpot - Not Synced"
"0032A00002aznECQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002aznECQAY","true","In HubSpot - Not Synced"
"0032A00002azne5QAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azne5QAA","true","In HubSpot - Not Synced"
"0032A00002aznheQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002aznheQAA","true","In HubSpot - Not Synced"
"0032A00002azoIhQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azoIhQAI","true","In HubSpot - Not Synced"
"0032A00002azoPWQAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azoPWQAY","true","In HubSpot - Not Synced"
"0032A00002azobrQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azobrQAA","true","In HubSpot - Not Synced"
"0032A00002azov4QAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azov4QAA","true","In HubSpot - Not Synced"
"0032A00002azpoVQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azpoVQAQ","true","In HubSpot - Not Synced"
"0032A00002azpqmQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azpqmQAA","true","In HubSpot - Not Synced"
"0032A00002azqCoQAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azqCoQAI","true","In HubSpot - Not Synced"
"0032A00002azqF2QAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azqF2QAI","true","In HubSpot - Not Synced"
"0032A00002azqqDQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azqqDQAQ","true","In HubSpot - Not Synced"
"0032A00002azqs0QAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azqs0QAA","true","In HubSpot - Not Synced"
"0032A00002azqsrQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azqsrQAA","true","In HubSpot - Not Synced"
"0032A00002azqxNQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azqxNQAQ","true","In HubSpot - Not Synced"
"0032A00002azriaQAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azriaQAA","true","In HubSpot - Not Synced"
"0032A00002azwwTQAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002azwwTQAQ","true","In HubSpot - Not Synced"
"0032A00002wzut3QAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A00002wzut3QAA","true","In HubSpot - Not Synced"
"0032A000039NdqXQAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0032A000039NdqXQAS","true","In HubSpot - Not Synced"
"0033j00002OEi1LAAT","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00002OEi1LAAT","true","In HubSpot - Not Synced"
"0033j00003XDvlkAAD","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003XDvlkAAD","true","In HubSpot - Not Synced"
"0033j00003XEaaRAAT","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003XEaaRAAT","true","In HubSpot - Not Synced"
"0033j00003gSRaUAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003gSRaUAAW","true","In HubSpot - Not Synced"
"0033j00003gTw9TAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003gTw9TAAS","true","In HubSpot - Not Synced"
"0033j00003gTzmnAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003gTzmnAAC","true","In HubSpot - Not Synced"
"0033j00003gUQG1AAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003gUQG1AAO","true","In HubSpot - Not Synced"
"0033j00003q6u21AAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003q6u21AAA","true","In HubSpot - Not Synced"
"0033j00003u11iwAAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003u11iwAAA","true","In HubSpot - Not Synced"
"0033j00003wOSyxAAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOSyxAAG","true","In HubSpot - Not Synced"
"0033j00003wOT20AAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOT20AAG","true","In HubSpot - Not Synced"
"0033j00003wOT2VAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOT2VAAW","true","In HubSpot - Not Synced"
"0033j00003wOTGNAA4","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOTGNAA4","true","In HubSpot - Not Synced"
"0033j00003wOUM9AAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOUM9AAO","true","In HubSpot - Not Synced"
"0033j00003wOUx7AAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOUx7AAG","true","In HubSpot - Not Synced"
"0033j00003wOUx9AAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOUx9AAG","true","In HubSpot - Not Synced"
"0033j00003wOUxTAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOUxTAAW","true","In HubSpot - Not Synced"
"0033j00003wOV0tAAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOV0tAAG","true","In HubSpot - Not Synced"
"0033j00003wOV1BAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOV1BAAW","true","In HubSpot - Not Synced"
"0033j00003wOVdgAAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOVdgAAG","true","In HubSpot - Not Synced"
"0033j00003wOYbGAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOYbGAAW","true","In HubSpot - Not Synced"
