"sf__Id","sf__Error",Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0033j000049GfleAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfleAAC","Duplicate","Master: 0032A00002azoK8QAI","false","Not Synced"
"0033j000049GfliAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfliAAC","Duplicate","Master: 0032A00002azoK8QAI","false","Not Synced"
"0033j000049GfljAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfljAAC","Duplicate","Master: 0032A00002azoK8QAI","false","Not Synced"
"0033j000049GfllAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfllAAC","Duplicate","Master: 0032A00002azpq8QAA","false","Not Synced"
"0033j000049GflnAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GflnAAC","Duplicate","Master: 0032A00002azqB5QAI","false","Not Synced"
"0033j000049GflvAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GflvAAC","Duplicate","Master: 0033j00003wOUe2AAG","false","Not Synced"
"0033j000049GflwAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GflwAAC","Duplicate","Master: 0033j00003wOUe2AAG","false","Not Synced"
"0033j000049Gfm6AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfm6AAC","Duplicate","Master: 0032A00002aznESQAY","false","Not Synced"
"0033j000049GfmBAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfmBAAS","Duplicate","Master: 0033j00003wPBsJAAW","false","Not Synced"
"0033j000049GfmFAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfmFAAS","Duplicate","Master: 0032A00002azmDXQAY","false","Not Synced"
"0033j000049GfmJAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfmJAAS","Duplicate","Master: 0033j000049GfmIAAS","false","Not Synced"
"0033j000049GfosAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfosAAC","Duplicate","Master: 0032A00002az0YVQAY","false","Not Synced"
"0033j000049GfqKAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfqKAAS","Duplicate","Master: 0032A00002az20GQAQ","false","Not Synced"
"0033j000049GfqUAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfqUAAS","Duplicate","Master: 0032A00002azmpeQAA","false","Not Synced"
"0033j000049GfqkAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfqkAAC","Duplicate","Master: 0032A00002azosZQAQ","false","Not Synced"
"0033j000049GfqlAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfqlAAC","Duplicate","Master: 0032A00002azosZQAQ","false","Not Synced"
"0033j000049GfqoAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfqoAAC","Duplicate","Master: 0032A00002azosZQAQ","false","Not Synced"
"0033j000049GfqrAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfqrAAC","Duplicate","Master: 0032A00002azosZQAQ","false","Not Synced"
"0033j000049Gfr1AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfr1AAC","Duplicate","Master: 0032A00002az06AQAQ","false","Not Synced"
"0033j000049Gfr2AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfr2AAC","Duplicate","Master: 0032A00002az06AQAQ","false","Not Synced"
"0033j000049Gfr3AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfr3AAC","Duplicate","Master: 0032A00002az06AQAQ","false","Not Synced"
"0033j000049Gfr4AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfr4AAC","Duplicate","Master: 0032A00002az06AQAQ","false","Not Synced"
"0033j000049Gfr5AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfr5AAC","Duplicate","Master: 0032A00002az06AQAQ","false","Not Synced"
"0033j000049Gfr6AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfr6AAC","Duplicate","Master: 0032A00002az06AQAQ","false","Not Synced"
"0033j000049Gfr8AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfr8AAC","Duplicate","Master: 0032A00002az06AQAQ","false","Not Synced"
"0033j000049GfrFAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfrFAAS","Duplicate","Master: 0033j00003wPLvbAAG","false","Not Synced"
"0033j000049GfrGAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfrGAAS","Duplicate","Master: 0033j00003wPLvbAAG","false","Not Synced"
"0033j000049GfrHAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfrHAAS","Duplicate","Master: 0033j00003wPLvbAAG","false","Not Synced"
"0033j000049GfrIAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfrIAAS","Duplicate","Master: 0033j00003wPLvbAAG","false","Not Synced"
"0033j000049GfrJAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfrJAAS","Duplicate","Master: 0033j00003wPLvbAAG","false","Not Synced"
"0033j000049GfrPAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfrPAAS","Duplicate","Master: 0033j00003wOUuxAAG","false","Not Synced"
"0033j000049GfrSAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfrSAAS","Duplicate","Master: 0033j00003wOUuxAAG","false","Not Synced"
"0033j000049GfsLAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfsLAAS","Duplicate","Master: 0033j00003wOUuxAAG","false","Not Synced"
"0033j000049GfsQAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfsQAAS","Duplicate","Master: 0033j00003ogcBCAAY","false","Not Synced"
"0033j000049GfsRAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfsRAAS","Duplicate","Master: 0033j00003ogcBCAAY","false","Not Synced"
"0033j000049Gft0AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gft0AAC","Duplicate","Master: 0033j00002OEi1LAAT","false","Not Synced"
"0033j000049Gft2AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gft2AAC","Duplicate","Master: 0033j00002OEi1LAAT","false","Not Synced"
"0033j000049Gft4AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gft4AAC","Duplicate","Master: 0033j00002OEi1LAAT","false","Not Synced"
"0033j000049GfuSAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfuSAAS","Duplicate","Master: 0032A00002aznUkQAI","false","Not Synced"
"0033j000049GfucAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfucAAC","Duplicate","Master: 0032A00002azp2yQAA","false","Not Synced"
"0033j000049Gfv8AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfv8AAC","Duplicate","Master: 0033j00004B1sFcAAJ","false","Not Synced"
"0033j000049GfwXAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfwXAAS","Duplicate","Master: 0033j00003wOV7hAAG","false","Not Synced"
"0033j000049GfwZAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfwZAAS","Duplicate","Master: 0032A00002azqG2QAI","false","Not Synced"
"0033j000049GfxTAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfxTAAS","Duplicate","Master: 0033j000049GfxVAAS","false","Not Synced"
"0033j000049GfxUAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfxUAAS","Duplicate","Master: 0033j000049GfxVAAS","false","Not Synced"
"0033j000049GfxeAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfxeAAC","Duplicate","Master: 0032A00002az2IsQAI","false","Not Synced"
"0033j000049GfxfAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfxfAAC","Duplicate","Master: 0032A00002az2IsQAI","false","Not Synced"
"0033j000049GfxgAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfxgAAC","Duplicate","Master: 0032A00002az2IsQAI","false","Not Synced"
"0033j000049Gfz6AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfz6AAC","Duplicate","Master: 0032A00002az1dkQAA","false","Not Synced"
"0033j000049Gfz7AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gfz7AAC","Duplicate","Master: 0032A00002az1dkQAA","false","Not Synced"
"0033j000049GfzgAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GfzgAAC","Duplicate","Master: 0033j000049GfzhAAC","false","Not Synced"
"0033j000049Gg3RAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3RAAS","Duplicate","Master: 0032A00002az0grQAA","false","Not Synced"
"0033j000049Gg3VAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3VAAS","Duplicate","Master: 0032A00002az0grQAA","false","Not Synced"
"0033j000049Gg3WAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3WAAS","Duplicate","Master: 0032A00002az34IQAQ","false","Not Synced"
"0033j000049Gg3XAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3XAAS","Duplicate","Master: 0032A00002az0grQAA","false","Not Synced"
"0033j000049Gg3YAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3YAAS","Duplicate","Master: 0032A00002az0grQAA","false","Not Synced"
"0033j000049Gg3bAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3bAAC","Duplicate","Master: 0032A00002az0grQAA","false","Not Synced"
"0033j000049Gg3dAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3dAAC","Duplicate","Master: 0032A00002azquuQAA","false","Not Synced"
"0033j000049Gg3eAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3eAAC","Duplicate","Master: 0033j000049Gg3aAAC","false","Not Synced"
"0033j000049Gg3nAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3nAAC","Duplicate","Master: 0033j00003wOVT8AAO","false","Not Synced"
"0033j000049Gg3pAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg3pAAC","Duplicate","Master: 0032A00002azqHNQAY","false","Not Synced"
"0033j000049Gg4LAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg4LAAS","Duplicate","Master: 0032A00002onRIqQAM","false","Not Synced"
"0033j000049Gg4NAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg4NAAS","Duplicate","Master: 0032A00002onRIqQAM","false","Not Synced"
"0033j000049Gg4OAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg4OAAS","Duplicate","Master: 0033j000041BqdPAAS","false","Not Synced"
"0033j000049Gg4QAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg4QAAS","Duplicate","Master: 0032A00002onRIqQAM","false","Not Synced"
"0033j000049Gg4TAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg4TAAS","Duplicate","Master: 0032A00002aznddQAA","false","Not Synced"
"0033j000049Gg8DAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8DAAS","Duplicate","Master: 0033j00003q5kWaAAI","false","Not Synced"
"0033j000049Gg8FAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8FAAS","Duplicate","Master: 0033j00003q5kWaAAI","false","Not Synced"
"0033j000049Gg8GAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8GAAS","Duplicate","Master: 0032A00002Y0tKOQAZ","false","Not Synced"
"0033j000049Gg8HAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8HAAS","Duplicate","Master: 0033j00003q5kWaAAI","false","Not Synced"
"0033j000049Gg8IAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8IAAS","Duplicate","Master: 0032A00002Y0tKOQAZ","false","Not Synced"
"0033j000049Gg8MAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8MAAS","Duplicate","Master: 0032A00002ayyxdQAA","false","Not Synced"
"0033j000049Gg8TAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8TAAS","Duplicate","Master: 0033j00003wOYriAAG","false","Not Synced"
"0033j000049Gg8vAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg8vAAC","Duplicate","Master: 0033j00003wOYvlAAG","false","Not Synced"
"0033j000049Gg9BAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg9BAAS","Duplicate","Master: 0033j00003wOYwnAAG","false","Not Synced"
"0033j000049Gg9GAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049Gg9GAAS","Duplicate","Master: 0033j00003wOYwxAAG","false","Not Synced"
"0033j000049GgAKAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgAKAA0","Duplicate","Master: 0032A00002az3QpQAI","false","Not Synced"
"0033j000049GgALAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgALAA0","Duplicate","Master: 0032A00002az3QpQAI","false","Not Synced"
"0033j000049GgANAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgANAA0","Duplicate","Master: 0032A00002az3QpQAI","false","Not Synced"
"0033j000049GgAOAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgAOAA0","Duplicate","Master: 0032A00002az3QpQAI","false","Not Synced"
"0033j000049GgB3AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgB3AAK","Duplicate","Master: 0032A00002az2Q2QAI","false","Not Synced"
"0033j000049GgB6AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgB6AAK","Duplicate","Master: 0032A00002az2Q2QAI","false","Not Synced"
"0033j000049GgCIAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgCIAA0","Duplicate","Master: 0033j00003wP1y3AAC","false","Not Synced"
"0033j000049GgCOAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgCOAA0","Duplicate","Master: 0033j00003wP1y3AAC","false","Not Synced"
"0033j000049GgCPAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgCPAA0","Duplicate","Master: 0033j00003wP1y3AAC","false","Not Synced"
"0033j000049GgCsAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgCsAAK","Duplicate","Master: 0032A00002az1fHQAQ","false","Not Synced"
"0033j000049GgDEAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgDEAA0","Duplicate","Master: 0033j00003vwuJKAAY","false","Not Synced"
"0033j000049GgEzAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgEzAAK","Duplicate","Master: 0033j00003wOZ8IAAW","false","Not Synced"
"0033j000049GgFRAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgFRAA0","Duplicate","Master: 0032A00002az1SjQAI","false","Not Synced"
"0033j000049GgFdAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgFdAAK","Duplicate","Master: 0032A00002azmOSQAY","false","Not Synced"
"0033j000049GgHNAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHNAA0","Duplicate","Master: 0033j00003wOZCVAA4","false","Not Synced"
"0033j000049GgHOAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHOAA0","Duplicate","Master: 0033j00003wOZCSAA4","false","Not Synced"
"0033j000049GgHVAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHVAA0","Duplicate","Master: 0033j00003wOZCaAAO","false","Not Synced"
"0033j000049GgHWAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHWAA0","Duplicate","Master: 0033j00003wOZCaAAO","false","Not Synced"
"0033j000049GgHiAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHiAAK","Duplicate","Master: 0032A00002az2ZaQAI","false","Not Synced"
"0033j000049GgHmAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHmAAK","Duplicate","Master: 0032A00002az2ZaQAI","false","Not Synced"
"0033j000049GgHoAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHoAAK","Duplicate","Master: 0033j000049GgHrAAK","false","Not Synced"
"0033j000049GgHsAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgHsAAK","Duplicate","Master: 0033j000049GgHrAAK","false","Not Synced"
"0033j000049GgINAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgINAA0","Duplicate","Master: 0033j00003wOZEKAA4","false","Not Synced"
"0033j000049GgIPAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgIPAA0","Duplicate","Master: 0033j00003wOZEKAA4","false","Not Synced"
"0033j000049GgISAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgISAA0","Duplicate","Master: 0033j00003wOZEVAA4","false","Not Synced"
"0033j000049GgJrAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgJrAAK","Duplicate","Master: 0032A00002U4vlDQAR","false","Not Synced"
"0033j000049GgJsAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgJsAAK","Duplicate","Master: 0033j00003wOZIWAA4","false","Not Synced"
"0033j000049GgKcAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgKcAAK","Duplicate","Master: 0033j00003wOZKMAA4","false","Not Synced"
"0033j000049GgKnAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgKnAAK","Duplicate","Master: 0033j00003wOZKlAAO","false","Not Synced"
"0033j000049GgLvAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgLvAAK","Duplicate","Master: 0033j00003wOZOeAAO","false","Not Synced"
"0033j000049GgLyAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgLyAAK","Duplicate","Master: 0033j00003wOZOeAAO","false","Not Synced"
"0033j000049GgM3AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgM3AAK","Duplicate","Master: 0033j00003wOhgNAAS","false","Not Synced"
"0033j000049GgMPAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgMPAA0","Duplicate","Master: 0033j00003wOZWuAAO","false","Not Synced"
"0033j000049GgMSAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgMSAA0","Duplicate","Master: 0033j00003wOZXNAA4","false","Not Synced"
"0033j000049GgMaAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgMaAAK","Duplicate","Master: 0033j00003wPLusAAG","false","Not Synced"
"0033j000049GgMcAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgMcAAK","Duplicate","Master: 0033j00003wOZafAAG","false","Not Synced"
"0033j000049GgMpAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgMpAAK","Duplicate","Master: 0032A00002az3gTQAQ","false","Not Synced"
"0033j000049GgMqAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgMqAAK","Duplicate","Master: 0032A00002az3gTQAQ","false","Not Synced"
"0033j000049GgNyAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgNyAAK","Duplicate","Master: 0032A00002az3gTQAQ","false","Not Synced"
"0033j000049GgNzAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgNzAAK","Duplicate","Master: 0032A00002az3gTQAQ","false","Not Synced"
"0033j000049GgOFAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:bad value for restricted picklist field: Duplicate:Clean_Status__c --","0033j000049GgOFAA0","Duplicate","Master: 0033j00003wOZciAAG","false","Not Synced"
