Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0032A00002azqV7QAI,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0032A00002azqV8QAI,Duplicate,Master: 0032A00002TubiWQAR,Not Synced
0032A00002azqV9QAI,Archive,Old Inactive Contact,
0032A00002azqVAQAY,Archive,Old Inactive Contact,
0032A00002azqVBQAY,Archive,Old Inactive Contact,
0032A00002azqVCQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVDQAY,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0032A00002azqVEQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVFQAY,OK,,
0032A00002azqVGQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVHQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVIQAY,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0032A00002azqVJQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVKQAY,OK,,
0032A00002azqVLQAY,OK,,
0032A00002azqVMQAY,Duplicate,Master: 0032A00002az1ScQAI,Not Synced
0032A00002azqVNQAY,Duplicate,Master: 003Rh00000EquiBIAR,Not Synced
0032A00002azqVOQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVPQAY,Duplicate,Master: 003Rh000000fG5jIAE,Not Synced
0032A00002azqVQQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVRQAY,Archive,Old Inactive Contact,
0032A00002azqVSQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVTQAY,Delete,No Activity 3+ Years,Not Synced
0032A00002azqVUQAY,Duplicate,Master: 003Rh00000LaxQbIAJ,Not Synced
0032A00002azqVVQAY,Archive,Old Inactive Contact,
0032A00002azqVWQAY,Archive,Old Inactive Contact,
0032A00002azqVXQAY,OK,,
