Id,Clean_Status__c
0033j00003zjEqCAAU,OK
0033j00003zjEqDAAU,Delete
0033j00003zjEqEAAU,Delete
0033j00003zjEqGAAU,Delete
0033j00003zjEqHAAU,Delete
0033j00003zjEqIAAU,Delete
0033j00003zjEqJAAU,Duplicate
0033j00003zjEqKAAU,OK
0033j00003zjEqMAAU,Duplicate
0033j00003zjEqNAAU,OK
0033j00003zjEqOAAU,OK
0033j00003zjEqPAAU,Duplicate
0033j00003zjEqQAAU,OK
0033j00003zjEqRAAU,Delete
0033j00003zjEqSAAU,Duplicate
0033j00003zjEqTAAU,Duplicate
0033j00003zjEqUAAU,OK
0033j00003zjEqVAAU,Duplicate
0033j00003zjEqWAAU,Delete
0033j00003zjEqXAAU,OK
0033j00003zjEqYAAU,OK
0033j00003zjEqZAAU,Delete
0033j00003zjEqaAAE,Delete
0033j00003zjEqcAAE,OK
0033j00003zjEqdAAE,OK
0033j00003zjEqeAAE,Duplicate
0033j00003zjEqfAAE,OK
0033j00003zjEqgAAE,OK
0033j00003zjEqiAAE,OK
0033j00003zjEqjAAE,OK
0033j00003zjEqkAAE,Delete
0033j00003zjEqlAAE,OK
0033j00003zjEqmAAE,Duplicate
0033j00003zjEqnAAE,Delete
0033j00003zjEqoAAE,OK
0033j00003zjEqpAAE,OK
0033j00003zjEqqAAE,Duplicate
0033j00003zjEqrAAE,OK
0033j00003zjEqsAAE,OK
0033j00003zjEqtAAE,Delete
0033j00003zjEquAAE,Duplicate
0033j00003zjEqvAAE,Delete
0033j00003zjEqwAAE,OK
0033j00003zjEqxAAE,Delete
0033j00003zjEr1AAE,Delete
0033j00003zjEr2AAE,OK
0033j00003zjEr3AAE,OK
0033j00003zjEr4AAE,Duplicate
0033j00003zjEr5AAE,OK
0033j00003zjEr6AAE,Delete
0033j00003zjEr7AAE,OK
0033j00003zjEr8AAE,Delete
0033j00003zjEr9AAE,Delete
0033j00003zjErAAAU,Delete
0033j00003zjErBAAU,OK
0033j00003zjErDAAU,Delete
0033j00003zjErGAAU,Delete
0033j00003zjErHAAU,OK
0033j00003zjErIAAU,Delete
0033j00003zjErJAAU,Duplicate
0033j00003zjErKAAU,OK
0033j00003zjErLAAU,Delete
0033j00003zjErMAAU,Duplicate
0033j00003zjErNAAU,OK
0033j00003zjErOAAU,Duplicate
0033j00003zjErPAAU,OK
0033j00003zjErQAAU,OK
0033j00003zjErRAAU,OK
0033j00003zjErSAAU,Delete
0033j00003zjErTAAU,Delete
0033j00003zjErUAAU,OK
0033j00003zjErVAAU,Delete
0033j00003zjErWAAU,OK
0033j00003zjErXAAU,OK
0033j00003zjErYAAU,Duplicate
0033j00003zjErZAAU,OK
0033j00003zjErbAAE,Delete
0033j00003zjErcAAE,OK
0033j00003zjErdAAE,Delete
0033j00003zjEreAAE,Delete
0033j00003zjErfAAE,OK
0033j00003zjErgAAE,OK
0033j00003zjErhAAE,OK
0033j00003zjEriAAE,Duplicate
0033j00003zjErjAAE,Duplicate
0033j00003zjErkAAE,Delete
0033j00003zjErlAAE,Duplicate
0033j00003zjErmAAE,Duplicate
0033j00003zjErnAAE,OK
