Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0033j00003gTwR5AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwR6AAK,OK,,
0033j00003gTwTxAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwTyAAK,OK,,
0033j00003gTwTzAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwU0AAK,OK,,
0033j00003gTwU1AAK,OK,,
0033j00003gTwU2AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwU3AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwU4AAK,OK,,
0033j00003gTwU5AAK,Duplicate,Master: 0032A00002cRnMqQAK,Not Synced
0033j00003gTwU6AAK,OK,,
0033j00003gTwU7AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwU8AAK,OK,,
0033j00003gTwU9AAK,OK,,
0033j00003gTwUAAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUBAA0,OK,,
0033j00003gTwUCAA0,OK,,
0033j00003gTwUDAA0,OK,,
0033j00003gTwUEAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUFAA0,OK,,
0033j00003gTwUGAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUHAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUIAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUJAA0,OK,,
0033j00003gTwUKAA0,OK,,
0033j00003gTwULAA0,OK,,
0033j00003gTwUMAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUNAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUOAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUPAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUQAA0,OK,,
0033j00003gTwURAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUSAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUTAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUUAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUVAA0,OK,,
0033j00003gTwUWAA0,OK,,
0033j00003gTwUXAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUYAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUZAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUaAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUbAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUcAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUdAAK,OK,,
0033j00003gTwUeAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUfAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUhAAK,OK,,
0033j00003gTwUiAAK,Duplicate,Master: 0032A00002az3dNQAQ,Not Synced
0033j00003gTwUjAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUkAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUlAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUmAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUnAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUoAAK,Duplicate,Master: 0033j00003wOfdxAAC,Not Synced
0033j00003gTwUpAAK,OK,,
0033j00003gTwUqAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUrAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUsAAK,OK,,
0033j00003gTwUtAAK,OK,,
0033j00003gTwUuAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUvAAK,OK,,
0033j00003gTwUwAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUxAAK,OK,,
0033j00003gTwUyAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwUzAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV0AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV1AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV2AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV3AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV4AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV5AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV6AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV7AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwV8AAK,OK,,
0033j00003gTwV9AAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVAAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVBAA0,OK,,
0033j00003gTwVCAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVDAA0,OK,,
0033j00003gTwVEAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVFAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVGAA0,OK,,
0033j00003gTwVHAA0,OK,,
0033j00003gTwVIAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVJAA0,OK,,
