Id,Clean_Status__c,Delete_Reason__c
0032A00002az1aVQAQ,OK,
0032A00002az1aWQAQ,Delete,No Activity 3+ Years
0032A00002az1aXQAQ,Delete,No Activity 3+ Years
0032A00002az1aYQAQ,Duplicate,Master: 0032A00002az2cZQAQ
0032A00002az1aZQAQ,Archive,Old Inactive Contact
0032A00002az1aaQAA,Delete,No Activity 3+ Years
0032A00002az1abQAA,Delete,No Activity 3+ Years
0032A00002az1acQAA,Archive,Old Inactive Contact
0032A00002az1adQAA,Delete,No Activity 3+ Years
0032A00002az1aeQAA,Delete,No Activity 3+ Years
0032A00002az1afQAA,Delete,No Activity 3+ Years
0032A00002az1agQAA,Delete,No Activity 3+ Years
0032A00002az1ahQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1aiQAA,Delete,No Activity 3+ Years
0032A00002az1ajQAA,Duplicate,Master: 0032A00002azpJiQAI
0032A00002az1akQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1alQAA,Delete,No Activity 3+ Years
0032A00002az1amQAA,Duplicate,Master: 0032A00002az4dtQAA
0032A00002az1aoQAA,Delete,No Activity 3+ Years
0032A00002az1apQAA,Delete,No Activity 3+ Years
0032A00002az1aqQAA,Archive,Old Inactive Contact
0032A00002az1arQAA,Delete,No Activity 3+ Years
0032A00002az1asQAA,Delete,No Activity 3+ Years
0032A00002az1atQAA,Delete,No Activity 3+ Years
0032A00002az1auQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1avQAA,Delete,No Activity 3+ Years
0032A00002az1awQAA,Archive,Old Inactive Contact
0032A00002az1axQAA,Delete,No Activity 3+ Years
0032A00002az1ayQAA,Archive,Old Inactive Contact
0032A00002az1azQAA,Archive,Old Inactive Contact
0032A00002az1b0QAA,Archive,Old Inactive Contact
0032A00002az1b2QAA,Duplicate,Master: 0033j00003wOd86AAC
0032A00002az1bDQAQ,Archive,Old Inactive Contact
0032A00002az1bEQAQ,Archive,Old Inactive Contact
0032A00002az1bFQAQ,Delete,No Activity 3+ Years
0032A00002az1bGQAQ,Archive,Old Inactive Contact
0032A00002az1bHQAQ,Delete,No Activity 3+ Years
0032A00002az1bIQAQ,OK,
0032A00002az1bJQAQ,Delete,No Activity 3+ Years
0032A00002az1bKQAQ,Duplicate,Master: 003Rh000002J9bDIAS
0032A00002az1bLQAQ,Duplicate,Master: 0032A00002azqohQAA
0032A00002az1bMQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1bNQAQ,Archive,Old Inactive Contact
0032A00002az1bOQAQ,Delete,No Activity 3+ Years
0032A00002az1bPQAQ,OK,
0032A00002az1bQQAQ,Duplicate,Master: 0032A00002azrdXQAQ
0032A00002az1bRQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1bSQAQ,Delete,No Activity 3+ Years
0032A00002az1bTQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1bUQAQ,Archive,Old Inactive Contact
0032A00002az1bVQAQ,Duplicate,Master: 0032A00002az3YmQAI
0032A00002az1bWQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1bXQAQ,Delete,No Activity 3+ Years
0032A00002az1bYQAQ,OK,
0032A00002az1bZQAQ,Archive,Old Inactive Contact
0032A00002az1baQAA,OK,
0032A00002az1bbQAA,Delete,No Activity 3+ Years
0032A00002az1bcQAA,Duplicate,Master: 003Rh00000LeOu2IAF
0032A00002az1bdQAA,Archive,Old Inactive Contact
0032A00002az1beQAA,Duplicate,Master: 0032A00002Z2TAHQA3
0032A00002az1bfQAA,Delete,No Activity 3+ Years
0032A00002az1bhQAA,Delete,No Activity 3+ Years
0032A00002az1biQAA,Delete,No Activity 3+ Years
0032A00002az1bjQAA,Archive,Old Inactive Contact
0032A00002az1bkQAA,OK,
0032A00002az1blQAA,Delete,No Activity 3+ Years
0032A00002az1bmQAA,Delete,No Activity 3+ Years
0032A00002az1bnQAA,Duplicate,Master: 003Rh00000Equ9HIAR
0032A00002az1boQAA,Archive,Old Inactive Contact
0032A00002az1bpQAA,Archive,Old Inactive Contact
0032A00002az1bqQAA,Delete,No Activity 3+ Years
0032A00002az1brQAA,Delete,No Activity 3+ Years
0032A00002az1bsQAA,Duplicate,Master: 0032A00002az0BKQAY
0032A00002az1btQAA,Archive,Old Inactive Contact
0032A00002az1buQAA,Duplicate,Master: 0032A00002az2fCQAQ
0032A00002az1bvQAA,Duplicate,Master: 0032A00002ayzeQQAQ
0032A00002az1bwQAA,Delete,No Activity 3+ Years
0032A00002az1bxQAA,Delete,No Activity 3+ Years
0032A00002az1byQAA,Delete,No Activity 3+ Years
0032A00002az1bzQAA,Delete,No Activity 3+ Years
0032A00002az1c0QAA,Delete,No Activity 3+ Years
0032A00002az1c1QAA,Delete,No Activity 3+ Years
0032A00002az1c2QAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1c3QAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1c4QAA,Delete,No Activity 3+ Years
0032A00002az1c5QAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1c6QAA,Delete,No Activity 3+ Years
0032A00002az1c7QAA,Archive,Old Inactive Contact
0032A00002az1c8QAA,Archive,Old Inactive Contact
0032A00002az1c9QAA,Duplicate,Master: 0033j00003wOqDIAA0
0032A00002az1cAQAQ,OK,
0032A00002az1cBQAQ,Delete,No Activity 3+ Years
0032A00002az1cCQAQ,Archive,Old Inactive Contact
0032A00002az1cDQAQ,Delete,No Activity 3+ Years
0032A00002az1cEQAQ,Archive,Old Inactive Contact
0032A00002az1cFQAQ,Duplicate,Master: 0032A00002az0m4QAA
0032A00002az1cGQAQ,Archive,Old Inactive Contact
0032A00002az1cHQAQ,Duplicate,Master: 003Rh000002TibwIAC
0032A00002az1cIQAQ,Archive,Old Inactive Contact
0032A00002az1cJQAQ,Archive,Old Inactive Contact
0032A00002az1cKQAQ,Delete,No Activity 3+ Years
0032A00002az1cMQAQ,Delete,No Activity 3+ Years
0032A00002az1cNQAQ,Delete,No Activity 3+ Years
0032A00002az1cOQAQ,OK,
0032A00002az1cPQAQ,Delete,No Activity 3+ Years
0032A00002az1cQQAQ,OK,
0032A00002az1cRQAQ,Delete,No Activity 3+ Years
0032A00002az1cSQAQ,Archive,Old Inactive Contact
0032A00002az1cTQAQ,Delete,No Activity 3+ Years
0032A00002az1cUQAQ,OK,
0032A00002az1cVQAQ,Delete,No Activity 3+ Years
0032A00002az1cWQAQ,Delete,No Activity 3+ Years
0032A00002az1cXQAQ,Delete,No Activity 3+ Years
0032A00002az1cYQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1cZQAQ,Delete,No Activity 3+ Years
0032A00002az1caQAA,Archive,Old Inactive Contact
0032A00002az1cbQAA,Delete,No Activity 3+ Years
0032A00002az1ccQAA,Delete,No Activity 3+ Years
0032A00002az1cdQAA,OK,
0032A00002az1cfQAA,Delete,No Activity 3+ Years
0032A00002az1cgQAA,Archive,Old Inactive Contact
0032A00002az1chQAA,Delete,No Activity 3+ Years
0032A00002az1ciQAA,Archive,Old Inactive Contact
0032A00002az1cjQAA,Delete,No Activity 3+ Years
0032A00002az1ckQAA,Archive,Old Inactive Contact
0032A00002az1clQAA,Delete,No Activity 3+ Years
0032A00002az1cmQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1cnQAA,OK,
0032A00002az1coQAA,Archive,Old Inactive Contact
0032A00002az1cqQAA,Delete,No Email or Phone
0032A00002az1crQAA,Archive,Old Inactive Contact
0032A00002az1csQAA,Delete,No Activity 3+ Years
0032A00002az1ctQAA,OK,
0032A00002az1cuQAA,Delete,No Activity 3+ Years
0032A00002az1cvQAA,Archive,Old Inactive Contact
0032A00002az1cwQAA,Delete,No Activity 3+ Years
0032A00002az1cxQAA,Delete,No Activity 3+ Years
0032A00002az1cyQAA,Delete,No Activity 3+ Years
0032A00002az1czQAA,Duplicate,Master: 0032A00002aznCgQAI
0032A00002az1d0QAA,Delete,Inactive 3+ Years
0032A00002az1d1QAA,Archive,Old Inactive Contact
0032A00002az1d2QAA,Archive,Old Inactive Contact
0032A00002az1d3QAA,Delete,No Activity 3+ Years
0032A00002az1d4QAA,Duplicate,Master: 0032A00002az1R7QAI
0032A00002az1d5QAA,Delete,No Activity 3+ Years
0032A00002az1d6QAA,Delete,No Activity 3+ Years
0032A00002az1d7QAA,Delete,No Activity 3+ Years
0032A00002az1d8QAA,Duplicate,Master: 0032A00002azqA9QAI
0032A00002az1d9QAA,Archive,Old Inactive Contact
0032A00002az1dAQAQ,Delete,No Activity 3+ Years
0032A00002az1dBQAQ,Delete,No Activity 3+ Years
0032A00002az1dCQAQ,Delete,No Activity 3+ Years
0032A00002az1dDQAQ,Duplicate,Master: 0032A00002azpK9QAI
0032A00002az1dEQAQ,Archive,Old Inactive Contact
0032A00002az1dFQAQ,Archive,Old Inactive Contact
0032A00002az1dGQAQ,Delete,No Activity 3+ Years
0032A00002az1dHQAQ,Archive,Old Inactive Contact
0032A00002az1dIQAQ,Archive,Old Inactive Contact
0032A00002az1dJQAQ,Archive,Old Inactive Contact
0032A00002az1dKQAQ,Delete,No Activity 3+ Years
0032A00002az1dLQAQ,Delete,No Activity 3+ Years
0032A00002az1dMQAQ,Archive,Old Inactive Contact
0032A00002az1dNQAQ,Delete,No Activity 3+ Years
0032A00002az1dOQAQ,Delete,No Activity 3+ Years
0032A00002az1dPQAQ,Archive,Old Inactive Contact
0032A00002az1dQQAQ,OK,
0032A00002az1dRQAQ,Duplicate,Master: 0032A00002azntoQAA
0032A00002az1dSQAQ,Duplicate,Master: 0032A00002TrUTAQA3
0032A00002az1dTQAQ,Delete,No Activity 3+ Years
0032A00002az1dUQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1dVQAQ,Duplicate,Master: 0033j00004B1mrSAAR
0032A00002az1dWQAQ,Delete,No Activity 3+ Years
0032A00002az1dYQAQ,Delete,No Activity 3+ Years
0032A00002az1dZQAQ,Archive,Old Inactive Contact
0032A00002az1daQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1dbQAA,Archive,Old Inactive Contact
0032A00002az1dcQAA,Delete,No Activity 3+ Years
0032A00002az1ddQAA,Duplicate,Master: 003Rh00000EquiBIAR
0032A00002az1deQAA,Delete,No Activity 3+ Years
0032A00002az1dfQAA,Archive,Old Inactive Contact
0032A00002az1dgQAA,Archive,Old Inactive Contact
0032A00002az1dhQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1diQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1djQAA,Delete,No Activity 3+ Years
0032A00002az1dkQAA,Duplicate,Master: 0032A00002azpKvQAI
0032A00002az1dmQAA,OK,
0032A00002az1dnQAA,Archive,Old Inactive Contact
0032A00002az1doQAA,OK,
0032A00002az1dpQAA,Delete,No Activity 3+ Years
0032A00002az1dqQAA,Delete,No Activity 3+ Years
0032A00002az1drQAA,Archive,Old Inactive Contact
0032A00002az1dsQAA,Delete,No Activity 3+ Years
0032A00002az1dtQAA,Duplicate,Master: 0032A00002azo0dQAA
0032A00002az1duQAA,Archive,Old Inactive Contact
0032A00002az1dvQAA,Archive,Old Inactive Contact
0032A00002az1dwQAA,Archive,Old Inactive Contact
0032A00002az1dyQAA,Delete,No Activity 3+ Years
0032A00002az1dzQAA,Duplicate,Master: 003Rh00000IBu4aIAD
0032A00002az1e0QAA,Archive,Old Inactive Contact
0032A00002az1e1QAA,Archive,Old Inactive Contact
0032A00002az1e2QAA,OK,
0032A00002az1e3QAA,Duplicate,Master: 0032A00002azpqkQAA
0032A00002az1e4QAA,Archive,Old Inactive Contact
0032A00002az1e5QAA,Delete,No Activity 3+ Years
0032A00002az1e6QAA,Delete,No Activity 3+ Years
0032A00002az1e7QAA,Archive,Old Inactive Contact
0032A00002az1e8QAA,Delete,No Activity 3+ Years
0032A00002az1e9QAA,Delete,No Activity 3+ Years
0032A00002az1eAQAQ,OK,
0032A00002az1eBQAQ,Archive,Old Inactive Contact
0032A00002az1eCQAQ,Delete,No Activity 3+ Years
0032A00002az1eDQAQ,Duplicate,Master: 0032A00002azpAoQAI
0032A00002az1eEQAQ,Archive,Old Inactive Contact
0032A00002az1eFQAQ,Duplicate,Master: 0032A00002az03fQAA
0032A00002az1eGQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1eHQAQ,Delete,No Activity 3+ Years
0032A00002az1eIQAQ,Duplicate,Master: 0033j00003wP12GAAS
0032A00002az1eJQAQ,Delete,No Activity 3+ Years
0032A00002az1eKQAQ,Archive,Old Inactive Contact
0032A00002az1eLQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1eMQAQ,Duplicate,Master: 0032A00002az0u1QAA
0032A00002az1eNQAQ,OK,
0032A00002az1eOQAQ,Archive,Old Inactive Contact
0032A00002az1ePQAQ,Delete,No Activity 3+ Years
0032A00002az1eQQAQ,OK,
0032A00002az1eRQAQ,Delete,No Activity 3+ Years
0032A00002az1eSQAQ,Delete,No Activity 3+ Years
0032A00002az1eTQAQ,Archive,Old Inactive Contact
0032A00002az1eUQAQ,Archive,Old Inactive Contact
0032A00002az1eVQAQ,Archive,Old Inactive Contact
0032A00002az1eWQAQ,Delete,No Activity 3+ Years
0032A00002az1eXQAQ,Duplicate,Master: 0032A00002azp0DQAQ
0032A00002az1eZQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1ebQAA,Delete,No Activity 3+ Years
0032A00002az1ecQAA,Delete,No Activity 3+ Years
0032A00002az1edQAA,Duplicate,Master: 003Rh00000EquiBIAR
0032A00002az1eeQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1efQAA,Delete,No Activity 3+ Years
0032A00002az1egQAA,Duplicate,Master: 0032A00002az3ZIQAY
0032A00002az1ehQAA,OK,
0032A00002az1eiQAA,Archive,Old Inactive Contact
0032A00002az1ejQAA,Delete,No Activity 3+ Years
0032A00002az1ekQAA,Archive,Old Inactive Contact
0032A00002az1elQAA,Delete,No Activity 3+ Years
0032A00002az1emQAA,Duplicate,Master: 003Rh00000BQpBrIAL
0032A00002az1enQAA,Archive,Old Inactive Contact
0032A00002az1eoQAA,OK,
0032A00002az1epQAA,Duplicate,Master: 0032A00002ayzxNQAQ
0032A00002az1eqQAA,Archive,Old Inactive Contact
0032A00002az1erQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1esQAA,Delete,No Activity 3+ Years
0032A00002az1euQAA,Delete,No Activity 3+ Years
0032A00002az1evQAA,Archive,Old Inactive Contact
0032A00002az1ewQAA,Archive,Old Inactive Contact
0032A00002az1exQAA,Delete,No Activity 3+ Years
0032A00002az1eyQAA,Delete,No Activity 3+ Years
0032A00002az1ezQAA,OK,
0032A00002az1f0QAA,Delete,No Activity 3+ Years
0032A00002az1f1QAA,Archive,Old Inactive Contact
0032A00002az1f3QAA,Archive,Old Inactive Contact
0032A00002az1f4QAA,Archive,Old Inactive Contact
0032A00002az1f5QAA,OK,
0032A00002az1f6QAA,Archive,Old Inactive Contact
0032A00002az1f7QAA,Delete,No Activity 3+ Years
0032A00002az1f8QAA,Duplicate,Master: 0033j00003wOyBUAA0
0032A00002az1f9QAA,Archive,Old Inactive Contact
0032A00002az1fAQAQ,Delete,No Activity 3+ Years
0032A00002az1fBQAQ,Archive,Old Inactive Contact
0032A00002az1fCQAQ,Duplicate,Master: 0032A00002az1GNQAY
0032A00002az1fDQAQ,Delete,No Activity 3+ Years
0032A00002az1fEQAQ,Delete,No Activity 3+ Years
0032A00002az1fFQAQ,Duplicate,Master: 0032A00002azp0NQAQ
0032A00002az1fGQAQ,Archive,Old Inactive Contact
0032A00002az1fHQAQ,Archive,Old Inactive Contact
0032A00002az1fIQAQ,Delete,No Activity 3+ Years
0032A00002az1fJQAQ,Archive,Old Inactive Contact
0032A00002az1fKQAQ,Duplicate,Master: 0033j00003wPBKDAA4
0032A00002az1fLQAQ,Delete,No Activity 3+ Years
0032A00002az1fMQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1fNQAQ,Duplicate,Master: 003Rh00000BQpBrIAL
0032A00002az1fOQAQ,Delete,No Activity 3+ Years
0032A00002az1fPQAQ,Delete,No Activity 3+ Years
0032A00002az1fQQAQ,Delete,No Activity 3+ Years
0032A00002az1fRQAQ,Delete,No Activity 3+ Years
0032A00002az1fSQAQ,Archive,Old Inactive Contact
0032A00002az1fTQAQ,Archive,Old Inactive Contact
0032A00002az1fUQAQ,Delete,No Activity 3+ Years
0032A00002az1fVQAQ,OK,
0032A00002az1fWQAQ,Archive,Old Inactive Contact
0032A00002az1fXQAQ,Delete,No Activity 3+ Years
0032A00002az1fYQAQ,Delete,No Activity 3+ Years
0032A00002az1fZQAQ,Delete,No Activity 3+ Years
0032A00002az1faQAA,OK,
0032A00002az1fbQAA,Delete,No Activity 3+ Years
0032A00002az1fcQAA,Delete,No Activity 3+ Years
0032A00002az1fdQAA,Delete,No Activity 3+ Years
0032A00002az1feQAA,Delete,No Activity 3+ Years
0032A00002az1ffQAA,Archive,Old Inactive Contact
0032A00002az1fgQAA,Duplicate,Master: 0032A00002ayzImQAI
0032A00002az1fhQAA,Duplicate,Master: 0032A00002ayzxUQAQ
0032A00002az1fiQAA,Archive,Old Inactive Contact
0032A00002az1fjQAA,Delete,No Activity 3+ Years
0032A00002az1fkQAA,Delete,No Activity 3+ Years
0032A00002az1flQAA,Archive,Old Inactive Contact
0032A00002az1fmQAA,OK,
0032A00002az1fnQAA,Delete,No Activity 3+ Years
0032A00002az1foQAA,Archive,Old Inactive Contact
0032A00002az1fpQAA,Delete,No Activity 3+ Years
0032A00002az1fqQAA,Delete,No Activity 3+ Years
0032A00002az1frQAA,Delete,No Activity 3+ Years
0032A00002az1fsQAA,Archive,Old Inactive Contact
0032A00002az1ftQAA,Delete,No Activity 3+ Years
0032A00002az1fuQAA,Archive,Old Inactive Contact
0032A00002az1fvQAA,OK,
0032A00002az1fwQAA,Archive,Old Inactive Contact
0032A00002az1fxQAA,Archive,Old Inactive Contact
0032A00002az1fyQAA,Delete,No Activity 3+ Years
0032A00002az1fzQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1g0QAA,Archive,Old Inactive Contact
0032A00002az1g1QAA,Duplicate,Master: 003Rh00000EqsExIAJ
0032A00002az1g2QAA,Delete,No Activity 3+ Years
0032A00002az1g4QAA,Delete,No Activity 3+ Years
0032A00002az1g6QAA,Duplicate,Master: 0033j00003wP1y3AAC
0032A00002az1g7QAA,OK,
0032A00002az1g8QAA,Archive,Old Inactive Contact
0032A00002az1g9QAA,Delete,No Activity 3+ Years
0032A00002az1gAQAQ,Archive,Old Inactive Contact
0032A00002az1gBQAQ,Delete,No Activity 3+ Years
0032A00002az1gCQAQ,Delete,No Activity 3+ Years
0032A00002az1gDQAQ,Delete,No Activity 3+ Years
0032A00002az1gEQAQ,Delete,No Activity 3+ Years
0032A00002az1gFQAQ,Duplicate,Master: 0033j00003wPQGXAA4
0032A00002az1gGQAQ,OK,
0032A00002az1gHQAQ,Delete,No Email or Phone
0032A00002az1gIQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1gJQAQ,Delete,No Activity 3+ Years
0032A00002az1gKQAQ,Archive,Old Inactive Contact
0032A00002az1gLQAQ,Archive,Old Inactive Contact
0032A00002az1gMQAQ,Delete,No Activity 3+ Years
0032A00002az1gNQAQ,Archive,Old Inactive Contact
0032A00002az1gPQAQ,Archive,Old Inactive Contact
0032A00002az1gQQAQ,Archive,Old Inactive Contact
0032A00002az1gRQAQ,OK,
0032A00002az1gSQAQ,Archive,Old Inactive Contact
0032A00002az1gTQAQ,Delete,No Activity 3+ Years
0032A00002az1gUQAQ,Archive,Old Inactive Contact
0032A00002az1gVQAQ,Archive,Old Inactive Contact
0032A00002az1gWQAQ,Delete,No Activity 3+ Years
0032A00002az1gXQAQ,Delete,Inactive 3+ Years
0032A00002az1gYQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1gZQAQ,Archive,Old Inactive Contact
0032A00002az1gaQAA,Archive,Old Inactive Contact
0032A00002az1gbQAA,Delete,No Activity 3+ Years
0032A00002az1gcQAA,Delete,No Activity 3+ Years
0032A00002az1gdQAA,Delete,No Activity 3+ Years
0032A00002az1geQAA,OK,
0032A00002az1gfQAA,Duplicate,Master: 0032A00002azmgwQAA
0032A00002az1ggQAA,Archive,Old Inactive Contact
0032A00002az1ghQAA,Delete,No Email or Phone
0032A00002az1giQAA,Archive,Old Inactive Contact
0032A00002az1gjQAA,Archive,Old Inactive Contact
0032A00002az1gkQAA,Archive,Old Inactive Contact
0032A00002az1glQAA,Duplicate,Master: 0032A00002az07BQAQ
0032A00002az1gmQAA,Archive,Old Inactive Contact
0032A00002az1gnQAA,Archive,Old Inactive Contact
0032A00002az1goQAA,OK,
0032A00002az1gpQAA,Duplicate,Master: 0032A00002az40yQAA
0032A00002az1grQAA,Archive,Old Inactive Contact
0032A00002az1gsQAA,Archive,Old Inactive Contact
0032A00002az1gtQAA,Duplicate,Master: 0032A00002azroZQAQ
0032A00002az1guQAA,Delete,No Activity 3+ Years
0032A00002az1gvQAA,Delete,No Activity 3+ Years
0032A00002az1gwQAA,Delete,No Activity 3+ Years
0032A00002az1gxQAA,Archive,Old Inactive Contact
0032A00002az1gyQAA,Duplicate,Master: 003Rh000002MEo0IAG
0032A00002az1gzQAA,Delete,No Activity 3+ Years
0032A00002az1h0QAA,Archive,Old Inactive Contact
0032A00002az1h1QAA,OK,
0032A00002az1h2QAA,Delete,No Activity 3+ Years
0032A00002az1h3QAA,Delete,No Activity 3+ Years
0032A00002az1h4QAA,Archive,Old Inactive Contact
0032A00002az1h5QAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1h6QAA,Archive,Old Inactive Contact
0032A00002az1h7QAA,Delete,No Email or Phone
0032A00002az1h8QAA,Archive,Old Inactive Contact
0032A00002az1h9QAA,Delete,No Activity 3+ Years
0032A00002az1hBQAQ,Archive,Old Inactive Contact
0032A00002az1hCQAQ,Delete,No Activity 3+ Years
0032A00002az1hDQAQ,Duplicate,Master: 0033j00004B1sR4AAJ
0032A00002az1hEQAQ,Delete,No Activity 3+ Years
0032A00002az1hFQAQ,Duplicate,Master: 0032A00002az35jQAA
0032A00002az1hGQAQ,Delete,No Activity 3+ Years
0032A00002az1hHQAQ,Archive,Old Inactive Contact
0032A00002az1hIQAQ,Archive,Old Inactive Contact
0032A00002az1hJQAQ,Delete,No Activity 3+ Years
0032A00002az1hKQAQ,Duplicate,Master: 0032A00002azoygQAA
0032A00002az1hLQAQ,Archive,Old Inactive Contact
0032A00002az1hMQAQ,Delete,No Activity 3+ Years
0032A00002az1hNQAQ,Delete,No Activity 3+ Years
0032A00002az1hOQAQ,Duplicate,Master: 0032A00002az1eQQAQ
0032A00002az1hPQAQ,Archive,Old Inactive Contact
0032A00002az1hQQAQ,Duplicate,Master: 0032A00002SHDfoQAH
0032A00002az1hRQAQ,Delete,No Email or Phone
0032A00002az1hSQAQ,Archive,Old Inactive Contact
0032A00002az1hTQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1hUQAQ,Delete,No Activity 3+ Years
0032A00002az1hVQAQ,Delete,No Activity 3+ Years
0032A00002az1hWQAQ,Delete,No Activity 3+ Years
0032A00002az1hXQAQ,Delete,No Activity 3+ Years
0032A00002az1hYQAQ,Archive,Old Inactive Contact
0032A00002az1hZQAQ,Archive,Old Inactive Contact
0032A00002az1hbQAA,Archive,Old Inactive Contact
0032A00002az1hcQAA,Archive,Old Inactive Contact
0032A00002az1hdQAA,Delete,No Activity 3+ Years
0032A00002az1heQAA,Duplicate,Master: 0032A00002az13pQAA
0032A00002az1hpQAA,OK,
0032A00002az1hqQAA,Delete,No Activity 3+ Years
0032A00002az1hrQAA,Delete,No Activity 3+ Years
0032A00002az1hsQAA,Archive,Old Inactive Contact
0032A00002az1htQAA,Delete,No Activity 3+ Years
0032A00002az1huQAA,Delete,No Activity 3+ Years
0032A00002az1hvQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1hwQAA,Delete,No Activity 3+ Years
0032A00002az1hxQAA,Delete,No Activity 3+ Years
0032A00002az1hyQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1hzQAA,Delete,No Activity 3+ Years
0032A00002az1i0QAA,Archive,Old Inactive Contact
0032A00002az1i1QAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1i2QAA,Archive,Old Inactive Contact
0032A00002az1i3QAA,Archive,Old Inactive Contact
0032A00002az1i4QAA,Delete,No Activity 3+ Years
0032A00002az1i5QAA,Archive,Old Inactive Contact
0032A00002az1i6QAA,Duplicate,Master: 0032A00002azrPQQAY
0032A00002az1i7QAA,Archive,Old Inactive Contact
0032A00002az1i8QAA,Archive,Old Inactive Contact
0032A00002az1i9QAA,Delete,No Activity 3+ Years
0032A00002az1iAQAQ,Archive,Old Inactive Contact
0032A00002az1iBQAQ,Archive,Old Inactive Contact
0032A00002az1iCQAQ,Delete,No Activity 3+ Years
0032A00002az1iDQAQ,Delete,No Activity 3+ Years
0032A00002az1iEQAQ,Archive,Old Inactive Contact
0032A00002az1iGQAQ,Duplicate,Master: 0033j00003wOvUOAA0
0032A00002az1iHQAQ,Delete,No Activity 3+ Years
0032A00002az1iIQAQ,Archive,Old Inactive Contact
0032A00002az1iJQAQ,Delete,No Activity 3+ Years
0032A00002az1iKQAQ,Delete,No Activity 3+ Years
0032A00002az1iLQAQ,Duplicate,Master: 003Rh00000LawChIAJ
0032A00002az1iMQAQ,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1iNQAQ,Archive,Old Inactive Contact
0032A00002az1iOQAQ,Archive,Old Inactive Contact
0032A00002az1iPQAQ,Archive,Old Inactive Contact
0032A00002az1iQQAQ,Delete,No Activity 3+ Years
0032A00002az1iRQAQ,Delete,No Activity 3+ Years
0032A00002az1iSQAQ,Delete,No Activity 3+ Years
0032A00002az1iTQAQ,Delete,No Activity 3+ Years
0032A00002az1iUQAQ,Archive,Old Inactive Contact
0032A00002az1iVQAQ,Delete,No Activity 3+ Years
0032A00002az1iWQAQ,Archive,Old Inactive Contact
0032A00002az1iXQAQ,Archive,Old Inactive Contact
0032A00002az1iYQAQ,Archive,Old Inactive Contact
0032A00002az1iZQAQ,Delete,No Activity 3+ Years
0032A00002az1iaQAA,Delete,No Activity 3+ Years
0032A00002az1ibQAA,Delete,No Activity 3+ Years
0032A00002az1icQAA,Delete,No Activity 3+ Years
0032A00002az1idQAA,Delete,No Activity 3+ Years
0032A00002az1ieQAA,Archive,Old Inactive Contact
0032A00002az1ifQAA,Delete,No Activity 3+ Years
0032A00002az1igQAA,Delete,No Activity 3+ Years
0032A00002az1ihQAA,Delete,No Activity 3+ Years
0032A00002az1iiQAA,Delete,No Activity 3+ Years
0032A00002az1ijQAA,Archive,Old Inactive Contact
0032A00002az1ikQAA,Delete,No Activity 3+ Years
0032A00002az1ilQAA,Duplicate,Master: 0032A00002azmTyQAI
0032A00002az1imQAA,Delete,No Activity 3+ Years
0032A00002az1inQAA,Duplicate,Master: 0033j00003wOXRrAAO
0032A00002az1ioQAA,Delete,No Activity 3+ Years
0032A00002az1ipQAA,Duplicate,Master: 0032A00002az2cZQAQ
0032A00002az1iqQAA,Delete,No Activity 3+ Years
0032A00002az1irQAA,Delete,No Activity 3+ Years
0032A00002az1isQAA,Delete,No Email or Phone
0032A00002az1itQAA,Delete,No Activity 3+ Years
0032A00002az1iuQAA,Duplicate,Master: 003Rh000000fG5jIAE
0032A00002az1ivQAA,Duplicate,Master: 003Rh00000B0PRYIA3
